Year,Month,Temperature
1987,7,1.2378640776699035
1987,8,1.2669902912621347
1987,9,1.1796116504854366
1987,10,0.8300970873786397
1987,11,0.5679611650485432
1987,12,-0.27669902912621325
1988,1,-0.8300970873786399
1988,2,-0.10194174757281482
1988,3,0.5679611650485432
1988,4,0.8009708737864085
1988,5,0.9174757281553401
1988,6,1.063106796116505
1988,7,1.1504854368932032
1988,8,1.1213592233009697
1988,9,0.9174757281553401
1988,10,0.8009708737864085
1988,11,0.3932038834951448
1988,12,-0.5679611650485432
1989,1,-1.063106796116505
1989,2,-0.6553398058252414
1989,3,0.13106796116505248
1989,4,0.45145631067961167
1989,5,0.7135922330097122
1989,6,0.8300970873786397
1989,7,1.0339805825242716
1989,8,1.0922330097087385
1989,9,0.8883495145631066
1989,10,0.8009708737864085
1989,11,0.45145631067961167
1989,12,-0.5679611650485432
1990,1,-0.6262135922330101
1990,2,-0.33495145631068013
1990,3,0.21844660194174859
1990,4,0.8009708737864085
1990,5,0.7135922330097122
1990,6,1.20873786407767
1990,7,1.1213592233009697
1990,8,1.0922330097087385
1990,9,1.0339805825242716
1990,10,0.9174757281553401
1990,11,0.36407766990291357
1990,12,-0.2475728155339798
1991,1,-0.5679611650485432
1991,2,-0.21844660194174637
1991,3,0.45145631067961167
1991,4,0.42233009708738245
1991,5,0.5388349514563098
1991,6,1.063106796116505
1991,7,1.063106796116505
1991,8,1.063106796116505
1991,9,1.0339805825242716
1991,10,0.7135922330097082
1991,11,0.21844660194174859
1991,12,-0.42233009708737823
1992,1,-1.0048543689320382
1992,2,-0.8300970873786399
1992,3,0.36407766990291357
1992,4,0.6553398058252435
1992,5,0.5097087378640786
1992,6,0.8300970873786397
1992,7,0.7135922330097122
1992,8,1.0922330097087385
1992,9,0.8592233009708732
1992,10,0.7718446601941751
1992,11,0.1601941747572817
1992,12,-0.4805825242718451
1993,1,-0.9757281553398048
1993,2,-0.36407766990291135
1993,3,0.27669902912621325
1993,4,0.6262135922330101
1993,5,0.7135922330097122
1993,6,0.9757281553398047
1993,7,1.0339805825242716
1993,8,1.0339805825242716
1993,9,0.8883495145631066
1993,10,0.9174757281553401
1993,11,0.5097087378640786
1993,12,-0.6262135922330101
1994,1,-0.6262135922330101
1994,2,-0.07281553398058138
1994,3,0.33495145631068013
1994,4,0.5388349514563098
1994,5,0.8592233009708732
1994,6,1.0339805825242716
1994,7,0.8883495145631066
1994,8,1.1504854368932032
1994,9,0.9174757281553401
1994,10,0.8009708737864085
1994,11,0.3932038834951448
1994,12,-0.4805825242718451
1995,1,-1.0048543689320382
1995,2,-0.4805825242718451
1995,3,0.3932038834951448
1995,4,0.5679611650485432
1995,5,0.6844660194174748
1995,6,1.0048543689320422
1995,7,1.20873786407767
1995,8,1.2669902912621347
1995,9,1.1504854368932032
1995,10,1.0048543689320422
1995,11,0.45145631067961167
1995,12,-0.4805825242718451
1996,1,-0.7718446601941751
1996,2,-0.36407766990291135
1996,3,0.21844660194174859
1996,4,0.36407766990291357
1996,5,0.8300970873786397
1996,6,0.8883495145631066
1996,7,1.063106796116505
1996,8,1.063106796116505
1996,9,1.1504854368932032
1996,10,0.8300970873786397
1996,11,0.1601941747572817
1996,12,-0.36407766990291135
1997,1,-0.42233009708737823
1997,2,-0.6262135922330101
1997,3,0.2475728155339798
1997,4,0.36407766990291357
1997,5,0.7427184466019416
1997,6,1.0048543689320382
1997,7,1.1504854368932032
1997,8,1.0339805825242716
1997,9,1.2669902912621347
1997,10,0.8300970873786397
1997,11,0.42233009708737823
1997,12,-0.21844660194174637
1998,1,-0.4805825242718451
1998,2,0.13106796116504826
1998,3,0.7135922330097082
1998,4,0.8883495145631066
1998,5,0.7718446601941751
1998,6,1.4417475728155371
1998,7,1.354368932038835
1998,8,1.3252427184466016
1998,9,1.2378640776699035
1998,10,1.1504854368932032
1998,11,0.5097087378640786
1998,12,-0.04368932038835016
1999,1,-0.6844660194174749
1999,2,-0.2475728155339798
1999,3,0.6262135922330101
1999,4,0.5097087378640786
1999,5,1.0922330097087385
1999,6,1.1504854368932032
1999,7,1.0339805825242716
1999,8,1.0922330097087385
1999,9,0.9757281553398047
1999,10,0.8300970873786397
1999,11,0.3058252427184467
1999,12,-0.5097087378640764
2000,1,-0.5970873786407767
2000,2,-0.5388349514563099
2000,3,0.27669902912621325
2000,4,0.9174757281553401
2000,5,1.2378640776699035
2000,6,1.063106796116505
2000,7,1.1796116504854366
2000,8,1.2378640776699035
2000,9,1.0922330097087385
2000,10,0.8300970873786397
2000,11,0.3058252427184467
2000,12,-0.45145631067961167
2001,1,-0.6844660194174749
2001,2,-0.13106796116504826
2001,3,0.7135922330097082
2001,4,0.6262135922330101
2001,5,1.063106796116505
2001,6,1.1213592233009697
2001,7,1.2378640776699035
2001,8,1.2378640776699035
2001,9,1.0339805825242716
2001,10,1.1504854368932032
2001,11,0.33495145631068013
2001,12,0.01456310679611672
2002,1,-0.7718446601941751
2002,2,-0.13106796116504826
2002,3,0.8009708737864085
2002,4,0.7718446601941751
2002,5,0.8300970873786397
2002,6,1.1504854368932032
2002,7,1.2961165048543681
2002,8,1.2669902912621347
2002,9,1.1504854368932032
2002,10,0.9757281553398047
2002,11,0.33495145631068013
2002,12,-0.16019417475727749
2003,1,-0.6262135922330101
2003,2,0.1601941747572817
2003,3,0.45145631067961167
2003,4,0.5970873786407767
2003,5,1.2961165048543681
2003,6,1.1796116504854366
2003,7,1.1504854368932032
2003,8,1.3252427184466016
2003,9,1.1796116504854366
2003,10,1.0048543689320422
2003,11,0.45145631067961167
2003,12,-0.5970873786407767
2004,1,-0.30582524271844247
2004,2,-0.1601941747572817
2004,3,0.7135922330097122
2004,4,0.5679611650485432
2004,5,0.8009708737864085
2004,6,1.0048543689320422
2004,7,1.0922330097087385
2004,8,1.2378640776699035
2004,9,1.0048543689320422
2004,10,1.0339805825242716
2004,11,0.6262135922330101
